ID,Participant,Accent,Sentence,Item,Stimulus,Response,Word_Type,Accuracy,Error_Type,Familiarity,,,
6412,38,NBE,14,128,on,on,Function,TRUE,,Rarely,,,
6413,38,NBE,14,129,telly,telly,Content,TRUE,,Rarely,,,
6414,39,NBE,14,119,to,to,Function,TRUE,,Sometimes,,,
6415,39,NBE,14,120,be,be,Function,TRUE,,Sometimes,,,
6416,39,NBE,14,121,involved,involved,Content,TRUE,,Sometimes,,,
6417,39,NBE,14,122,in,in,Function,TRUE,,Sometimes,,,
6418,39,NBE,14,123,three,three,Content,TRUE,,Sometimes,,,
6419,39,NBE,14,124,of,of,Function,TRUE,,Sometimes,,,
6420,39,NBE,14,125,the,the,Function,TRUE,,Sometimes,,,
6421,39,NBE,14,126,biggest,biggest,Content,TRUE,,Sometimes,,,
6422,39,NBE,14,127,shows,shows,Content,TRUE,,Sometimes,,,
6423,39,NBE,14,128,on,on,Function,TRUE,,Sometimes,,,
6424,39,NBE,14,129,telly,telly,Content,TRUE,,Sometimes,,,
6425,40,NBE,14,119,to,to,Function,TRUE,,Sometimes,,,
6426,40,NBE,14,120,be,be,Function,TRUE,,Sometimes,,,
6427,40,NBE,14,121,involved,involved,Content,TRUE,,Sometimes,,,
6428,40,NBE,14,122,in,in,Function,TRUE,,Sometimes,,,
6429,40,NBE,14,123,three,three,Content,TRUE,,Sometimes,,,
6430,40,NBE,14,124,of,of,Function,TRUE,,Sometimes,,,
6431,40,NBE,14,125,the,the,Function,TRUE,,Sometimes,,,
6432,40,NBE,14,126,biggest,biggest,Content,TRUE,,Sometimes,,,
6433,40,NBE,14,127,shows,shows,Content,TRUE,,Sometimes,,,
6434,40,NBE,14,128,on,on,Function,TRUE,,Sometimes,,,
6435,40,NBE,14,129,telly,tele,Content,FALSE,Replacement_Similar,Sometimes,,,
6436,44,NBE,14,119,to,to,Function,TRUE,,Rarely,,,
6437,44,NBE,14,120,be,be,Function,TRUE,,Rarely,,,
6438,44,NBE,14,121,involved,involved,Content,TRUE,,Rarely,,,
6439,44,NBE,14,122,in,in,Function,TRUE,,Rarely,,,
6440,44,NBE,14,123,three,three,Content,TRUE,,Rarely,,,
6441,44,NBE,14,124,of,X,Function,FALSE,Omission_FW,Rarely,,,
6442,44,NBE,14,125,the,the,Function,TRUE,,Rarely,,,
6443,44,NBE,14,126,biggest,biggest,Content,TRUE,,Rarely,,,
6444,44,NBE,14,127,shows,shows,Content,TRUE,,Rarely,,,
6445,44,NBE,14,128,on,X,Function,FALSE,Omission_FW,Rarely,,,
6446,44,NBE,14,129,telly,X,Content,FALSE,Omission_CW,Rarely,,,
6447,46,NBE,14,119,to,to,Function,TRUE,,Sometimes,,,
6448,46,NBE,14,120,be,be,Function,TRUE,,Sometimes,,,
6449,46,NBE,14,121,involved,involved,Content,TRUE,,Sometimes,,,
6450,46,NBE,14,122,in,in,Function,TRUE,,Sometimes,,,
6451,46,NBE,14,123,three,three,Content,TRUE,,Sometimes,,,
6452,46,NBE,14,124,of,of,Function,TRUE,,Sometimes,,,
6453,46,NBE,14,125,the,the,Function,TRUE,,Sometimes,,,
6454,46,NBE,14,126,biggest,biggest,Content,TRUE,,Sometimes,,,
6455,46,NBE,14,127,shows,shows,Content,TRUE,,Sometimes,,,
6456,46,NBE,14,128,on,in,Function,FALSE,Replacement_Similar,Sometimes,,,
6457,46,NBE,14,129,telly,teli,Content,FALSE,Replacement_Similar,Sometimes,,,
6458,48,NBE,14,119,to,to,Function,TRUE,,Rarely,,,
6459,48,NBE,14,120,be,be,Function,TRUE,,Rarely,,,
6460,48,NBE,14,121,involved,involved,Content,TRUE,,Rarely,,,
6461,48,NBE,14,122,in,in,Function,TRUE,,Rarely,,,
6462,48,NBE,14,123,three,three,Content,TRUE,,Rarely,,,
6463,48,NBE,14,124,of,of,Function,TRUE,,Rarely,,,
6464,48,NBE,14,125,the,the,Function,TRUE,,Rarely,,,
6465,48,NBE,14,126,biggest,biggest,Content,TRUE,,Rarely,,,
6466,48,NBE,14,127,shows,shows,Content,TRUE,,Rarely,,,
6467,48,NBE,14,128,on,on,Function,TRUE,,Rarely,,,
6468,48,NBE,14,129,telly,teli,Content,FALSE,Replacement_Similar,Rarely,,,
6469,50,NBE,14,119,to,to,Function,TRUE,,Sometimes,,,
6470,50,NBE,14,120,be,be,Function,TRUE,,Sometimes,,,
6471,50,NBE,14,121,involved,involved,Content,TRUE,,Sometimes,,,
6472,50,NBE,14,122,in,in,Function,TRUE,,Sometimes,,,
6473,50,NBE,14,123,three,three,Content,TRUE,,Sometimes,,,
6474,50,NBE,14,124,of,of,Function,TRUE,,Sometimes,,,
6475,50,NBE,14,125,the,the,Function,TRUE,,Sometimes,,,
6476,50,NBE,14,126,biggest,biggest,Content,TRUE,,Sometimes,,,
6477,50,NBE,14,127,shows,shows,Content,TRUE,,Sometimes,,,
6478,50,NBE,14,128,on,on,Function,TRUE,,Sometimes,,,
6479,50,NBE,14,129,telly,tele,Content,FALSE,Replacement_Similar,Sometimes,,,
6480,54,NBE,14,119,to,to,Function,TRUE,,Sometimes,,,
6481,54,NBE,14,120,be,be,Function,TRUE,,Sometimes,,,
6482,54,NBE,14,121,involved,involved,Content,TRUE,,Sometimes,,,
6483,54,NBE,14,122,in,in,Function,TRUE,,Sometimes,,,
6484,54,NBE,14,123,three,three,Content,TRUE,,Sometimes,,,
6485,54,NBE,14,124,of,of,Function,TRUE,,Sometimes,,,
6486,54,NBE,14,125,the,the,Function,TRUE,,Sometimes,,,
6487,54,NBE,14,126,biggest,biggest,Content,TRUE,,Sometimes,,,
6488,54,NBE,14,127,shows,shows,Content,TRUE,,Sometimes,,,
6489,54,NBE,14,128,on,in,Function,FALSE,Replacement_Similar,Sometimes,,,
6490,54,NBE,14,129,telly,X,Content,FALSE,Omission_CW,Sometimes,,,
6491,56,NBE,14,119,to,to,Function,TRUE,,Rarely,,,
6492,56,NBE,14,120,be,be,Function,TRUE,,Rarely,,,
6493,56,NBE,14,121,involved,involved,Content,TRUE,,Rarely,,,
6494,56,NBE,14,122,in,in,Function,TRUE,,Rarely,,,
6495,56,NBE,14,123,three,three,Content,TRUE,,Rarely,,,
6496,56,NBE,14,124,of,of,Function,TRUE,,Rarely,,,
6497,56,NBE,14,125,the,the,Function,TRUE,,Rarely,,,
6498,56,NBE,14,126,biggest,biggest,Content,TRUE,,Rarely,,,
6499,56,NBE,14,127,shows,shows,Content,TRUE,,Rarely,,,
6500,56,NBE,14,128,on,on,Function,TRUE,,Rarely,,,
6501,56,NBE,14,129,telly,tele,Content,FALSE,Replacement_Similar,Rarely,,,
6502,58,NBE,14,119,to,to,Function,TRUE,,Rarely,,,
6503,58,NBE,14,120,be,be,Function,TRUE,,Rarely,,,
6504,58,NBE,14,121,involved,involved,Content,TRUE,,Rarely,,,
6505,58,NBE,14,122,in,in,Function,TRUE,,Rarely,,,
6506,58,NBE,14,123,three,three,Content,TRUE,,Rarely,,,
6507,58,NBE,14,124,of,of,Function,TRUE,,Rarely,,,
6508,58,NBE,14,125,the,the,Function,TRUE,,Rarely,,,
6509,58,NBE,14,126,biggest,biggest,Content,TRUE,,Rarely,,,
6510,58,NBE,14,127,shows,shows,Content,TRUE,,Rarely,,,
6511,58,NBE,14,128,on,on,Function,TRUE,,Rarely,,,
6512,58,NBE,14,129,telly,telly,Content,TRUE,,Rarely,,,
6513,59,NBE,14,119,to,to,Function,TRUE,,Sometimes,,,
6514,59,NBE,14,120,be,be,Function,TRUE,,Sometimes,,,
6515,59,NBE,14,121,involved,involved,Content,TRUE,,Sometimes,,,
6516,59,NBE,14,122,in,in,Function,TRUE,,Sometimes,,,
6517,59,NBE,14,123,three,three,Content,TRUE,,Sometimes,,,
6518,59,NBE,14,124,of,of,Function,TRUE,,Sometimes,,,
6519,59,NBE,14,125,the,the,Function,TRUE,,Sometimes,,,
6520,59,NBE,14,126,biggest,biggest,Content,TRUE,,Sometimes,,,
6521,59,NBE,14,127,shows,shows,Content,TRUE,,Sometimes,,,
6522,59,NBE,14,128,on,in,Function,FALSE,Replacement_Similar,Sometimes,,,
6523,59,NBE,14,129,telly,Italy,Content,FALSE,Replacement_Similar,Sometimes,,,
6524,61,NBE,14,119,to,to,Function,TRUE,,Sometimes,,,
6525,61,NBE,14,120,be,be,Function,TRUE,,Sometimes,,,
6526,61,NBE,14,121,involved,involved,Content,TRUE,,Sometimes,,,
6527,61,NBE,14,122,in,in,Function,TRUE,,Sometimes,,,
6528,61,NBE,14,123,three,three,Content,TRUE,,Sometimes,,,
6529,61,NBE,14,124,of,of,Function,TRUE,,Sometimes,,,
6530,61,NBE,14,125,the,the,Function,TRUE,,Sometimes,,,
6531,61,NBE,14,126,biggest,biggest,Content,TRUE,,Sometimes,,,
6532,61,NBE,14,127,shows,shows,Content,TRUE,,Sometimes,,,
6533,61,NBE,14,128,on,on,Function,TRUE,,Sometimes,,,
6534,61,NBE,14,129,telly,telly,Content,TRUE,,Sometimes,,,
6535,62,NBE,14,119,to,to,Function,TRUE,,Sometimes,,,
6536,62,NBE,14,120,be,be,Function,TRUE,,Sometimes,,,
6537,62,NBE,14,121,involved,involved,Content,TRUE,,Sometimes,,,
6538,62,NBE,14,122,in,in,Function,TRUE,,Sometimes,,,
6539,62,NBE,14,123,three,three,Content,TRUE,,Sometimes,,,
6540,62,NBE,14,124,of,of,Function,TRUE,,Sometimes,,,
6541,62,NBE,14,125,the,the,Function,TRUE,,Sometimes,,,
6542,62,NBE,14,126,biggest,biggest,Content,TRUE,,Sometimes,,,
6543,62,NBE,14,127,shows,shows,Content,TRUE,,Sometimes,,,
6544,62,NBE,14,128,on,on,Function,TRUE,,Sometimes,,,
6545,62,NBE,14,129,telly,tele,Content,FALSE,Replacement_Similar,Sometimes,,,
6546,65,NBE,14,119,to,to,Function,TRUE,,Rarely,,,
6547,65,NBE,14,120,be,be,Function,TRUE,,Rarely,,,
6548,65,NBE,14,121,involved,involved,Content,TRUE,,Rarely,,,
6549,65,NBE,14,122,in,in,Function,TRUE,,Rarely,,,
6550,65,NBE,14,123,three,three,Content,TRUE,,Rarely,,,
6551,65,NBE,14,124,of,of,Function,TRUE,,Rarely,,,
6552,65,NBE,14,125,the,the,Function,TRUE,,Rarely,,,
6553,65,NBE,14,126,biggest,biggest,Content,TRUE,,Rarely,,,
6554,65,NBE,14,127,shows,shows,Content,TRUE,,Rarely,,,
6555,65,NBE,14,128,on,on,Function,TRUE,,Rarely,,,
6556,65,NBE,14,129,telly,telly,Content,TRUE,,Rarely,,,
6557,66,NBE,14,119,to,to,Function,TRUE,,Sometimes,,,
6558,66,NBE,14,120,be,be,Function,TRUE,,Sometimes,,,
6559,66,NBE,14,121,involved,involved,Content,TRUE,,Sometimes,,,
6560,66,NBE,14,122,in,in,Function,TRUE,,Sometimes,,,
6561,66,NBE,14,123,three,three,Content,TRUE,,Sometimes,,,
6562,66,NBE,14,124,of,X,Function,FALSE,Omission_FW,Sometimes,,,
6563,66,NBE,14,125,the,the,Function,TRUE,,Sometimes,,,
6564,66,NBE,14,126,biggest,biggest,Content,TRUE,,Sometimes,,,
6565,66,NBE,14,127,shows,shows,Content,TRUE,,Sometimes,,,
6566,66,NBE,14,128,on,on,Function,TRUE,,Sometimes,,,
6567,66,NBE,14,129,telly,telly,Content,TRUE,,Sometimes,,,
6568,67,NBE,14,119,to,to,Function,TRUE,,Often,,,
6569,67,NBE,14,120,be,be,Function,TRUE,,Often,,,
6570,67,NBE,14,121,involved,involved,Content,TRUE,,Often,,,
6571,67,NBE,14,122,in,in,Function,TRUE,,Often,,,
6572,67,NBE,14,123,three,three,Content,TRUE,,Often,,,
6573,67,NBE,14,124,of,of,Function,TRUE,,Often,,,
6574,67,NBE,14,125,the,the,Function,TRUE,,Often,,,
6575,67,NBE,14,126,biggest,biggest,Content,TRUE,,Often,,,
6576,67,NBE,14,127,shows,shows,Content,TRUE,,Often,,,
6577,67,NBE,14,128,on,on,Function,TRUE,,Often,,,
6578,67,NBE,14,129,telly,tele,Content,FALSE,Replacement_Similar,Often,,,
6579,70,NBE,14,119,to,to,Function,TRUE,,Sometimes,,,
6580,70,NBE,14,120,be,be,Function,TRUE,,Sometimes,,,
6581,70,NBE,14,121,involved,involved,Content,TRUE,,Sometimes,,,
6582,70,NBE,14,122,in,in,Function,TRUE,,Sometimes,,,
6583,70,NBE,14,123,three,three,Content,TRUE,,Sometimes,,,
6584,70,NBE,14,124,of,X,Function,FALSE,Omission_FW,Sometimes,,,
6585,70,NBE,14,125,the,the,Function,TRUE,,Sometimes,,,
6586,70,NBE,14,126,biggest,biggest,Content,TRUE,,Sometimes,,,
6587,70,NBE,14,127,shows,shows,Content,TRUE,,Sometimes,,,
6588,70,NBE,14,128,on,on,Function,TRUE,,Sometimes,,,
6589,70,NBE,14,129,telly,telly,Content,TRUE,,Sometimes,,,
6590,71,NBE,14,119,to,to,Function,TRUE,,Rarely,,,
6591,71,NBE,14,120,be,be,Function,TRUE,,Rarely,,,
6592,71,NBE,14,121,involved,involved,Content,TRUE,,Rarely,,,
6593,71,NBE,14,122,in,in,Function,TRUE,,Rarely,,,
6594,71,NBE,14,123,three,three,Content,TRUE,,Rarely,,,
6595,71,NBE,14,124,of,of,Function,TRUE,,Rarely,,,
6596,71,NBE,14,125,the,the,Function,TRUE,,Rarely,,,
6597,71,NBE,14,126,biggest,biggest,Content,TRUE,,Rarely,,,
6598,71,NBE,14,127,shows,shows,Content,TRUE,,Rarely,,,
6599,71,NBE,14,128,on,on,Function,TRUE,,Rarely,,,
6600,71,NBE,14,129,telly,telly,Content,TRUE,,Rarely,,,
6601,72,NBE,14,119,to,to,Function,TRUE,,Sometimes,,,
6602,72,NBE,14,120,be,be,Function,TRUE,,Sometimes,,,
6603,72,NBE,14,121,involved,involved,Content,TRUE,,Sometimes,,,
6604,72,NBE,14,122,in,in,Function,TRUE,,Sometimes,,,
6605,72,NBE,14,123,three,three,Content,TRUE,,Sometimes,,,
6606,72,NBE,14,124,of,of,Function,TRUE,,Sometimes,,,
6607,72,NBE,14,125,the,the,Function,TRUE,,Sometimes,,,
6608,72,NBE,14,126,biggest,biggest,Content,TRUE,,Sometimes,,,
6609,72,NBE,14,127,shows,shows,Content,TRUE,,Sometimes,,,
6610,72,NBE,14,128,on,in,Function,FALSE,Replacement_Similar,Sometimes,,,
6611,72,NBE,14,129,telly,telly,Content,TRUE,,Sometimes,,,
6612,73,NBE,14,119,to,to,Function,TRUE,,Often,,,
6613,73,NBE,14,120,be,be,Function,TRUE,,Often,,,
6614,73,NBE,14,121,involved,involved,Content,TRUE,,Often,,,
6615,73,NBE,14,122,in,in,Function,TRUE,,Often,,,
6616,73,NBE,14,123,three,three,Content,TRUE,,Often,,,
6617,73,NBE,14,124,of,of,Function,TRUE,,Often,,,
6618,73,NBE,14,125,the,the,Function,TRUE,,Often,,,
6619,73,NBE,14,126,biggest,biggest,Content,TRUE,,Often,,,
6620,73,NBE,14,127,shows,shows,Content,TRUE,,Often,,,
6621,73,NBE,14,128,on,on,Function,TRUE,,Often,,,
6622,73,NBE,14,129,telly,telly,Content,TRUE,,Often,,,
6623,75,NBE,14,119,to,to,Function,TRUE,,Rarely,,,
6624,75,NBE,14,120,be,be,Function,TRUE,,Rarely,,,
6625,75,NBE,14,121,involved,involved,Content,TRUE,,Rarely,,,
6626,75,NBE,14,122,in,in,Function,TRUE,,Rarely,,,
6627,75,NBE,14,123,three,three,Content,TRUE,,Rarely,,,
6628,75,NBE,14,124,of,of,Function,TRUE,,Rarely,,,
6629,75,NBE,14,125,the,the,Function,TRUE,,Rarely,,,
6630,75,NBE,14,126,biggest,biggest,Content,TRUE,,Rarely,,,
6631,75,NBE,14,127,shows,shows,Content,TRUE,,Rarely,,,
6632,75,NBE,14,128,on,on,Function,TRUE,,Rarely,,,
6633,75,NBE,14,129,telly,teli,Content,FALSE,Replacement_Similar,Rarely,,,
6634,7,NBE,15,130,the,The,Function,TRUE,,Rarely,,,
6635,7,NBE,15,131,whole,whole,Content,TRUE,,Rarely,,,
6636,7,NBE,15,132,clip,clip,Content,TRUE,,Rarely,,,
6637,7,NBE,15,133,is,is,Function,TRUE,,Rarely,,,
6638,7,NBE,15,134,still,still,Content,TRUE,,Rarely,,,
6639,7,NBE,15,135,with,with,Function,TRUE,,Rarely,,,
6640,7,NBE,15,136,the,the,Function,TRUE,,Rarely,,,
6641,7,NBE,15,137,lawyers,X,Content,FALSE,Omission_CW,Rarely,,,
6642,7,NBE,15,138,now,X,Content,FALSE,Omission_CW,Rarely,,,
6643,10,NBE,15,130,the,the,Function,TRUE,,Rarely,,,
6644,10,NBE,15,131,whole,whole,Content,TRUE,,Rarely,,,
6645,10,NBE,15,132,clip,clip,Content,TRUE,,Rarely,,,
6646,10,NBE,15,133,is,is,Function,TRUE,,Rarely,,,
6647,10,NBE,15,134,still,still,Content,TRUE,,Rarely,,,
6648,10,NBE,15,135,with,with,Function,TRUE,,Rarely,,,
6649,10,NBE,15,136,the,the,Function,TRUE,,Rarely,,,
6650,10,NBE,15,137,lawyers,lions,Content,FALSE,Replacement_Dissimilar,Rarely,,,
6651,10,NBE,15,138,now,now,Content,TRUE,,Rarely,,,
6652,13,NBE,15,130,the,The,Function,TRUE,,Sometimes,,,
6653,13,NBE,15,131,whole,whole,Content,TRUE,,Sometimes,,,
6654,13,NBE,15,132,clip,clip,Content,TRUE,,Sometimes,,,
6655,13,NBE,15,133,is,is,Function,TRUE,,Sometimes,,,
6656,13,NBE,15,134,still,still,Content,TRUE,,Sometimes,,,
6657,13,NBE,15,135,with,with,Function,TRUE,,Sometimes,,,
6658,13,NBE,15,136,the,the,Function,TRUE,,Sometimes,,,
6659,13,NBE,15,137,lawyers,lawyers,Content,TRUE,,Sometimes,,,
6660,13,NBE,15,138,now,now,Content,TRUE,,Sometimes,,,
6661,15,NBE,15,130,the,The,Function,TRUE,,Rarely,,,
6662,15,NBE,15,131,whole,whole,Content,TRUE,,Rarely,,,
6663,15,NBE,15,132,clip,clip,Content,TRUE,,Rarely,,,
6664,15,NBE,15,133,is,is,Function,TRUE,,Rarely,,,
6665,15,NBE,15,134,still,still,Content,TRUE,,Rarely,,,
6666,15,NBE,15,135,with,with,Function,TRUE,,Rarely,,,
6667,15,NBE,15,136,the,the,Function,TRUE,,Rarely,,,
6668,15,NBE,15,137,lawyers,X,Content,FALSE,Omission_CW,Rarely,,,
6669,15,NBE,15,138,now,now,Content,TRUE,,Rarely,,,
6670,18,NBE,15,130,the,the,Function,TRUE,,Often,,,
6671,18,NBE,15,131,whole,whole,Content,TRUE,,Often,,,
6672,18,NBE,15,132,clip,clip,Content,TRUE,,Often,,,
6673,18,NBE,15,133,is,is,Function,TRUE,,Often,,,
6674,18,NBE,15,134,still,still,Content,TRUE,,Often,,,
6675,18,NBE,15,135,with,with,Function,TRUE,,Often,,,
6676,18,NBE,15,136,the,the,Function,TRUE,,Often,,,
6677,18,NBE,15,137,lawyers,liars,Content,FALSE,Replacement_Dissimilar,Often,,,
6678,18,NBE,15,138,now,now,Content,TRUE,,Often,,,
6679,21,NBE,15,130,the,the,Function,TRUE,,Often,,,
6680,21,NBE,15,131,whole,whole,Content,TRUE,,Often,,,
6681,21,NBE,15,132,clip,clip,Content,TRUE,,Often,,,
6682,21,NBE,15,133,is,is,Function,TRUE,,Often,,,
6683,21,NBE,15,134,still,still,Content,TRUE,,Often,,,
6684,21,NBE,15,135,with,with,Function,TRUE,,Often,,,
6685,21,NBE,15,136,the,the,Function,TRUE,,Often,,,
6686,21,NBE,15,137,lawyers,liars,Content,FALSE,Replacement_Dissimilar,Often,,,
6687,21,NBE,15,138,now,now,Content,TRUE,,Often,,,
6688,22,NBE,15,130,the,The,Function,TRUE,,Sometimes,,,
6689,22,NBE,15,131,whole,whole,Content,TRUE,,Sometimes,,,
6690,22,NBE,15,132,clip,clip,Content,TRUE,,Sometimes,,,
6691,22,NBE,15,133,is,is,Function,TRUE,,Sometimes,,,
6692,22,NBE,15,134,still,still,Content,TRUE,,Sometimes,,,
6693,22,NBE,15,135,with,with,Function,TRUE,,Sometimes,,,
6694,22,NBE,15,136,the,the,Function,TRUE,,Sometimes,,,
6695,22,NBE,15,137,lawyers,lawyers,Content,TRUE,,Sometimes,,,
6696,22,NBE,15,138,now,now,Content,TRUE,,Sometimes,,,
6697,31,NBE,15,130,the,The,Function,TRUE,,Sometimes,,,
6698,31,NBE,15,131,whole,whole,Content,TRUE,,Sometimes,,,
6699,31,NBE,15,132,clip,clip,Content,TRUE,,Sometimes,,,
6700,31,NBE,15,133,is,is,Function,TRUE,,Sometimes,,,
6701,31,NBE,15,134,still,still,Content,TRUE,,Sometimes,,,
6702,31,NBE,15,135,with,with,Function,TRUE,,Sometimes,,,
6703,31,NBE,15,136,the,the,Function,TRUE,,Sometimes,,,
6704,31,NBE,15,137,lawyers,X,Content,FALSE,Omission_CW,Sometimes,,,
6705,31,NBE,15,138,now,now,Content,TRUE,,Sometimes,,,
6706,33,NBE,15,130,the,The,Function,TRUE,,Sometimes,,,
6707,33,NBE,15,131,whole,whole,Content,TRUE,,Sometimes,,,
6708,33,NBE,15,132,clip,clip,Content,TRUE,,Sometimes,,,
6709,33,NBE,15,133,is,is,Function,TRUE,,Sometimes,,,
6710,33,NBE,15,134,still,still,Content,TRUE,,Sometimes,,,
6711,33,NBE,15,135,with,with,Function,TRUE,,Sometimes,,,
6712,33,NBE,15,136,the,the,Function,TRUE,,Sometimes,,,
6713,33,NBE,15,137,lawyers,lawyer,Content,FALSE,Word_form,Sometimes,,,
6714,33,NBE,15,138,now,now,Content,TRUE,,Sometimes,,,
6715,34,NBE,15,130,the,The,Function,TRUE,,Very Often,,,
6716,34,NBE,15,131,whole,whole,Content,TRUE,,Very Often,,,
6717,34,NBE,15,132,clip,clip,Content,TRUE,,Very Often,,,
6718,34,NBE,15,133,is,is,Function,TRUE,,Very Often,,,
6719,34,NBE,15,134,still,still,Content,TRUE,,Very Often,,,
6720,34,NBE,15,135,with,with,Function,TRUE,,Very Often,,,
6721,34,NBE,15,136,the,the,Function,TRUE,,Very Often,,,
6722,34,NBE,15,137,lawyers,X,Content,FALSE,Omission_CW,Very Often,,,
6723,34,NBE,15,138,now,now,Content,TRUE,,Very Often,,,
6724,35,NBE,15,130,the,The,Function,TRUE,,Sometimes,,,
6725,35,NBE,15,131,whole,whole,Content,TRUE,,Sometimes,,,
6726,35,NBE,15,132,clip,clip,Content,TRUE,,Sometimes,,,
6727,35,NBE,15,133,is,is,Function,TRUE,,Sometimes,,,
6728,35,NBE,15,134,still,still,Content,TRUE,,Sometimes,,,
6729,35,NBE,15,135,with,with,Function,TRUE,,Sometimes,,,
6730,35,NBE,15,136,the,the,Function,TRUE,,Sometimes,,,
6731,35,NBE,15,137,lawyers,lions,Content,FALSE,Replacement_Dissimilar,Sometimes,,,
6732,35,NBE,15,138,now,now,Content,TRUE,,Sometimes,,,
6733,36,NBE,15,130,the,the,Function,TRUE,,Never,,,
6734,36,NBE,15,131,whole,whole,Content,TRUE,,Never,,,
6735,36,NBE,15,132,clip,clip,Content,TRUE,,Never,,,
6736,36,NBE,15,133,is,is,Function,TRUE,,Never,,,
6737,36,NBE,15,134,still,still,Content,TRUE,,Never,,,
6738,36,NBE,15,135,with,with,Function,TRUE,,Never,,,
6739,36,NBE,15,136,the,the,Function,TRUE,,Never,,,
6740,36,NBE,15,137,lawyers,lion's,Content,FALSE,Replacement_Dissimilar,Never,,,
6741,36,NBE,15,138,now,mouth,Content,FALSE,Replacement_Similar,Never,,,
6742,38,NBE,15,130,the,the,Function,TRUE,,Rarely,,,
6743,38,NBE,15,131,whole,whole,Content,TRUE,,Rarely,,,
6744,38,NBE,15,132,clip,clip,Content,TRUE,,Rarely,,,
6745,38,NBE,15,133,is,is,Function,TRUE,,Rarely,,,
6746,38,NBE,15,134,still,still,Content,TRUE,,Rarely,,,
6747,38,NBE,15,135,with,with,Function,TRUE,,Rarely,,,
6748,38,NBE,15,136,the,the,Function,TRUE,,Rarely,,,
6749,38,NBE,15,137,lawyers,X,Content,FALSE,Omission_CW,Rarely,,,
6750,38,NBE,15,138,now,now,Content,TRUE,,Rarely,,,
6751,39,NBE,15,130,the,The,Function,TRUE,,Sometimes,,,
6752,39,NBE,15,131,whole,whole,Content,TRUE,,Sometimes,,,
6753,39,NBE,15,132,clip,clip,Content,TRUE,,Sometimes,,,
6754,39,NBE,15,133,is,is,Function,TRUE,,Sometimes,,,
6755,39,NBE,15,134,still,still,Content,TRUE,,Sometimes,,,
6756,39,NBE,15,135,with,with,Function,TRUE,,Sometimes,,,
6757,39,NBE,15,136,the,X ,Function,FALSE,Omission_FW,Sometimes,,,
6758,39,NBE,15,137,lawyers,X,Content,FALSE,Omission_CW,Sometimes,,,
6759,39,NBE,15,138,now,now,Content,TRUE,,Sometimes,,,
6760,40,NBE,15,130,the,the,Function,TRUE,,Sometimes,,,
6761,40,NBE,15,131,whole,whole,Content,TRUE,,Sometimes,,,
6762,40,NBE,15,132,clip,clip,Content,TRUE,,Sometimes,,,
6763,40,NBE,15,133,is,is,Function,TRUE,,Sometimes,,,
6764,40,NBE,15,134,still,still,Content,TRUE,,Sometimes,,,
6765,40,NBE,15,135,with,with,Function,TRUE,,Sometimes,,,
6766,40,NBE,15,136,the,the,Function,TRUE,,Sometimes,,,
6767,40,NBE,15,137,lawyers,lawyers,Content,TRUE,,Sometimes,,,
6768,40,NBE,15,138,now,now,Content,TRUE,,Sometimes,,,
6769,44,NBE,15,130,the,The,Function,TRUE,,Rarely,,,
6770,44,NBE,15,131,whole,whole,Content,TRUE,,Rarely,,,
6771,44,NBE,15,132,clip,clip,Content,TRUE,,Rarely,,,
6772,44,NBE,15,133,is,is,Function,TRUE,,Rarely,,,
6773,44,NBE,15,134,still,X,Content,FALSE,Omission_CW,Rarely,,,
6774,44,NBE,15,135,with,with,Function,TRUE,,Rarely,,,
6775,44,NBE,15,136,the,a,Function,FALSE,Replacement_Similar,Rarely,,,
6776,44,NBE,15,137,lawyers,X,Content,FALSE,Omission_CW,Rarely,,,
6777,44,NBE,15,138,now,now,Content,TRUE,,Rarely,,,
6778,46,NBE,15,130,the,The,Function,TRUE,,Sometimes,,,
6779,46,NBE,15,131,whole,whole,Content,TRUE,,Sometimes,,,
6780,46,NBE,15,132,clip,clip,Content,TRUE,,Sometimes,,,
6781,46,NBE,15,133,is,is,Function,TRUE,,Sometimes,,,
6782,46,NBE,15,134,still,still,Content,TRUE,,Sometimes,,,
6783,46,NBE,15,135,with,with,Function,TRUE,,Sometimes,,,
6784,46,NBE,15,136,the,X,Function,FALSE,Omission_FW,Sometimes,,,
6785,46,NBE,15,137,lawyers,X,Content,FALSE,Omission_CW,Sometimes,,,
6786,46,NBE,15,138,now,now,Content,TRUE,,Sometimes,,,
6787,48,NBE,15,130,the,The,Function,TRUE,,Rarely,,,
6788,48,NBE,15,131,whole,whole,Content,TRUE,,Rarely,,,
6789,48,NBE,15,132,clip,clip,Content,TRUE,,Rarely,,,
6790,48,NBE,15,133,is,is,Function,TRUE,,Rarely,,,
6791,48,NBE,15,134,still,still,Content,TRUE,,Rarely,,,
6792,48,NBE,15,135,with,with,Function,TRUE,,Rarely,,,
6793,48,NBE,15,136,the,the,Function,TRUE,,Rarely,,,
6794,48,NBE,15,137,lawyers,lawyers,Content,TRUE,,Rarely,,,
6795,48,NBE,15,138,now,now,Content,TRUE,,Rarely,,,
6796,50,NBE,15,130,the,The,Function,TRUE,,Sometimes,,,
6797,50,NBE,15,131,whole,whole,Content,TRUE,,Sometimes,,,
6798,50,NBE,15,132,clip,clip,Content,TRUE,,Sometimes,,,
6799,50,NBE,15,133,is,is,Function,TRUE,,Sometimes,,,
